,Sl no.,District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
870,21,Mohali,Banur (Kheragaju),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1500,2000,1800,06 Oct 2018
871,22,Mohali,Banur (Kheragaju),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1500,2000,1800,05 Oct 2018
872,23,Mohali,Banur (Kheragaju),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1500,2000,1800,04 Oct 2018
873,24,Mohali,Banur (Kheragaju),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1500,2000,1800,02 Oct 2018
874,25,Mohali,Banur (Kheragaju),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1500,2000,1800,01 Oct 2018
875,26,Mohali,Banur (Kheragaju),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1000,1800,1500,30 Sep 2018
876,27,kapurthala,Bhulath,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1400,1600,1500,15 Oct 2018
877,28,kapurthala,Bhulath,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1200,1900,1800,14 Oct 2018
878,29,kapurthala,Bhulath,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1400,1500,1400,13 Oct 2018
879,30,kapurthala,Bhulath,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1200,1500,1500,12 Oct 2018
880,31,kapurthala,Bhulath,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1200,1500,1400,11 Oct 2018
881,32,kapurthala,Bhulath,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1100,1500,1400,10 Oct 2018
882,33,kapurthala,Bhulath,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1200,1600,1500,08 Oct 2018
883,34,kapurthala,Bhulath,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1500,2000,1800,07 Oct 2018
884,35,kapurthala,Bhulath,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1200,1500,1400,05 Oct 2018
885,36,kapurthala,Bhulath,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1300,1500,1500,04 Oct 2018
886,37,kapurthala,Bhulath,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1300,1600,1500,03 Oct 2018
887,38,kapurthala,Bhulath,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1400,1700,1700,01 Oct 2018
888,39,kapurthala,Bhulath,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1500,1600,1500,30 Sep 2018
889,40,kapurthala,Bhulath (Ibrahimaaaaval),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1400,1500,1500,12 Oct 2018
890,41,kapurthala,Bhulath (Ibrahimaaaaval),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1200,1500,1400,11 Oct 2018
891,42,kapurthala,Bhulath (Ibrahimaaaaval),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1200,1500,1400,10 Oct 2018
892,43,kapurthala,Bhulath (Ibrahimaaaaval),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1500,2000,1700,08 Oct 2018
893,44,kapurthala,Bhulath (Ibrahimaaaaval),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1500,2000,1800,07 Oct 2018
894,45,kapurthala,Bhulath (Ibrahimaaaaval),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,2500,2600,2500,01 Oct 2018
895,46,kapurthala,Bhulath (Ibrahimaaaaval),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1000,1200,1100,30 Sep 2018
896,47,kapurthala,Bhulath (Nadala),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1300,1400,1400,12 Oct 2018
897,48,kapurthala,Bhulath (Nadala),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1300,1500,1400,10 Oct 2018
898,49,kapurthala,Bhulath (Nadala),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1500,2000,1700,08 Oct 2018
899,50,kapurthala,Bhulath (Nadala),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1500,1500,1500,01 Oct 2018
900,1,Kangra,Kangra(Baijnath),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,2000,2500,2200,29 Oct 2018
901,2,Kangra,Kangra(Baijnath),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,2500,3000,2800,23 Oct 2018
902,3,Kangra,Kangra(Baijnath),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,2000,2500,2200,22 Oct 2018
903,4,Kangra,Kangra(Baijnath),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,2000,2500,2250,19 Oct 2018
904,5,Kangra,Kangra(Baijnath),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,2000,2500,2250,18 Oct 2018
905,6,Kangra,Kangra(Baijnath),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,2000,2500,2200,16 Oct 2018
906,7,Kangra,Palampur,Indian Colza(Sarson),Other,FAQ,2000,2100,2100,30 Oct 2018
907,8,Kangra,Palampur,Indian Colza(Sarson),Other,FAQ,2500,3000,2750,23 Oct 2018
908,9,Kangra,Palampur,Indian Colza(Sarson),Other,FAQ,2200,2500,2250,20 Oct 2018
909,10,Mohali,Banur,Indian Colza(Sarson),Other,FAQ,1000,1500,1200,31 Oct 2018
910,11,Mohali,Banur,Indian Colza(Sarson),Other,FAQ,1000,1500,1200,30 Oct 2018
911,12,Mohali,Banur,Indian Colza(Sarson),Other,FAQ,1200,1800,1500,29 Oct 2018
912,13,Mohali,Banur,Indian Colza(Sarson),Other,FAQ,1500,2000,1800,28 Oct 2018
913,14,Mohali,Banur,Indian Colza(Sarson),Other,FAQ,1200,1800,1500,27 Oct 2018
914,15,Mohali,Banur,Indian Colza(Sarson),Other,FAQ,1500,2000,1800,26 Oct 2018
915,16,Mohali,Banur,Indian Colza(Sarson),Other,FAQ,1500,2000,1800,25 Oct 2018
916,17,Mohali,Banur,Indian Colza(Sarson),Other,FAQ,1500,2000,1700,24 Oct 2018
917,18,Mohali,Banur,Indian Colza(Sarson),Other,FAQ,1500,2000,1800,23 Oct 2018
918,19,Mohali,Banur,Indian Colza(Sarson),Other,FAQ,1500,2000,1800,22 Oct 2018
919,20,Mohali,Banur,Indian Colza(Sarson),Other,FAQ,1500,2000,1800,21 Oct 2018
920,21,Mohali,Banur,Indian Colza(Sarson),Other,FAQ,1500,2000,1800,20 Oct 2018
921,22,Mohali,Banur,Indian Colza(Sarson),Other,FAQ,1500,2000,1800,19 Oct 2018
922,23,Mohali,Banur,Indian Colza(Sarson),Other,FAQ,1500,2000,1800,18 Oct 2018
923,24,Mohali,Banur,Indian Colza(Sarson),Other,FAQ,1500,2000,1800,17 Oct 2018
924,25,Mohali,Banur,Indian Colza(Sarson),Other,FAQ,1500,2000,1800,16 Oct 2018
925,26,Mohali,Banur (Kheragaju),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1000,1500,1200,31 Oct 2018
926,27,Mohali,Banur (Kheragaju),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1200,1800,1500,30 Oct 2018
927,28,Mohali,Banur (Kheragaju),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1500,2000,1800,29 Oct 2018
928,29,Mohali,Banur (Kheragaju),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1200,1800,1500,28 Oct 2018
929,30,Mohali,Banur (Kheragaju),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1200,1800,1500,27 Oct 2018
930,31,Mohali,Banur (Kheragaju),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1200,1800,1500,26 Oct 2018
931,32,Mohali,Banur (Kheragaju),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1500,2000,1800,25 Oct 2018
932,33,Mohali,Banur (Kheragaju),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1500,2000,1800,24 Oct 2018
933,34,Mohali,Banur (Kheragaju),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1200,1800,1500,23 Oct 2018
934,35,Mohali,Banur (Kheragaju),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1500,2000,1800,22 Oct 2018
935,36,Mohali,Banur (Kheragaju),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1200,1800,1500,21 Oct 2018
936,37,Mohali,Banur (Kheragaju),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1500,2000,1800,20 Oct 2018
937,38,Mohali,Banur (Kheragaju),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1500,2000,1800,19 Oct 2018
938,39,Mohali,Banur (Kheragaju),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1500,2000,1800,18 Oct 2018
939,40,Mohali,Banur (Kheragaju),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1500,2200,1800,17 Oct 2018
940,41,Mohali,Banur (Kheragaju),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1500,2000,1800,16 Oct 2018
941,42,kapurthala,Bhulath,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1200,1800,1500,25 Oct 2018
942,43,kapurthala,Bhulath,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1500,1800,1800,24 Oct 2018
943,44,kapurthala,Bhulath,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1500,1700,1600,22 Oct 2018
944,45,kapurthala,Bhulath,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1000,1500,1200,21 Oct 2018
945,46,kapurthala,Bhulath,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1200,1800,1500,19 Oct 2018
946,47,kapurthala,Bhulath,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1400,1500,1500,17 Oct 2018
947,48,kapurthala,Bhulath,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,900,1300,1200,16 Oct 2018
948,49,kapurthala,Bhulath (Ibrahimaaaaval),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1200,1800,1500,19 Oct 2018
949,50,kapurthala,Bhulath (Nadala),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1200,1800,1500,19 Oct 2018
950,1,Yamuna Nagar,Chhachrauli,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,890,890,890,16 Nov 2018
951,2,Yamuna Nagar,Chhachrauli,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,890,890,890,15 Nov 2018
952,3,Yamuna Nagar,Chhachrauli,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,940,940,940,14 Nov 2018
953,4,Yamuna Nagar,Chhachrauli,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,950,950,950,13 Nov 2018
954,5,Yamuna Nagar,Chhachrauli,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,500,600,500,09 Nov 2018
955,6,Yamuna Nagar,Chhachrauli,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,600,640,600,08 Nov 2018
956,7,Kangra,Kangra(Baijnath),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1500,2000,1700,13 Nov 2018
957,8,Kangra,Kangra(Baijnath),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1500,2000,1700,12 Nov 2018
958,9,Kangra,Palampur,Indian Colza(Sarson),Other,FAQ,1400,1500,1450,01 Nov 2018
959,10,Mohali,Banur,Indian Colza(Sarson),Other,FAQ,500,1000,700,16 Nov 2018
960,11,Mohali,Banur,Indian Colza(Sarson),Other,FAQ,800,1000,900,15 Nov 2018
961,12,Mohali,Banur,Indian Colza(Sarson),Other,FAQ,800,1000,900,14 Nov 2018
962,13,Mohali,Banur,Indian Colza(Sarson),Other,FAQ,800,1000,900,13 Nov 2018
963,14,Mohali,Banur,Indian Colza(Sarson),Other,FAQ,800,1000,900,12 Nov 2018
964,15,Mohali,Banur,Indian Colza(Sarson),Other,FAQ,800,1200,1000,11 Nov 2018
965,16,Mohali,Banur,Indian Colza(Sarson),Other,FAQ,800,1200,1000,10 Nov 2018
966,17,Mohali,Banur,Indian Colza(Sarson),Other,FAQ,800,1200,1000,09 Nov 2018
967,18,Mohali,Banur,Indian Colza(Sarson),Other,FAQ,800,1200,1000,08 Nov 2018
968,19,Mohali,Banur,Indian Colza(Sarson),Other,FAQ,800,1200,1000,07 Nov 2018
969,20,Mohali,Banur,Indian Colza(Sarson),Other,FAQ,800,1200,1000,06 Nov 2018
970,21,Mohali,Banur,Indian Colza(Sarson),Other,FAQ,800,1200,1000,05 Nov 2018
971,22,Mohali,Banur,Indian Colza(Sarson),Other,FAQ,800,1200,1000,04 Nov 2018
972,23,Mohali,Banur,Indian Colza(Sarson),Other,FAQ,800,1200,1000,03 Nov 2018
973,24,Mohali,Banur,Indian Colza(Sarson),Other,FAQ,800,1200,1000,02 Nov 2018
974,25,Mohali,Banur,Indian Colza(Sarson),Other,FAQ,1200,1800,1500,01 Nov 2018
975,26,Mohali,Banur (Kheragaju),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,500,1000,700,16 Nov 2018
976,27,Mohali,Banur (Kheragaju),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,500,700,600,15 Nov 2018
977,28,Mohali,Banur (Kheragaju),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,500,700,600,14 Nov 2018
978,29,Mohali,Banur (Kheragaju),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,600,800,700,13 Nov 2018
979,30,Mohali,Banur (Kheragaju),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,800,1200,1000,11 Nov 2018
980,31,Mohali,Banur (Kheragaju),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,800,1200,1000,10 Nov 2018
981,32,Mohali,Banur (Kheragaju),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1000,1500,1200,09 Nov 2018
982,33,Mohali,Banur (Kheragaju),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,800,1200,1000,08 Nov 2018
983,34,Mohali,Banur (Kheragaju),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,800,1200,1000,07 Nov 2018
984,35,Mohali,Banur (Kheragaju),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,800,1200,1000,06 Nov 2018
985,36,Mohali,Banur (Kheragaju),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,800,1200,1000,05 Nov 2018
986,37,Mohali,Banur (Kheragaju),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1000,1500,1200,04 Nov 2018
987,38,Mohali,Banur (Kheragaju),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,800,1200,1000,03 Nov 2018
988,39,Mohali,Banur (Kheragaju),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1000,1500,1200,02 Nov 2018
989,40,Mohali,Banur (Kheragaju),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1000,1500,1200,01 Nov 2018
990,41,kapurthala,Bhulath,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,500,900,600,16 Nov 2018
991,42,kapurthala,Bhulath,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,500,800,600,15 Nov 2018
992,43,kapurthala,Bhulath,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,500,700,600,14 Nov 2018
993,44,kapurthala,Bhulath,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,700,800,800,13 Nov 2018
994,45,kapurthala,Bhulath,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,500,800,700,12 Nov 2018
995,46,kapurthala,Bhulath,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,500,800,700,11 Nov 2018
996,47,kapurthala,Bhulath,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,600,800,800,10 Nov 2018
997,48,kapurthala,Bhulath,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,400,1000,900,09 Nov 2018
998,49,kapurthala,Bhulath,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,600,900,800,08 Nov 2018
999,50,kapurthala,Bhulath,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,500,800,800,04 Nov 2018
1000,1,Yamuna Nagar,Chhachrauli,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,500,870,800,27 Nov 2018
1001,2,Yamuna Nagar,Chhachrauli,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,560,800,560,26 Nov 2018
1002,3,Yamuna Nagar,Chhachrauli,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,500,900,500,23 Nov 2018
1003,4,Yamuna Nagar,Chhachrauli,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,500,600,600,20 Nov 2018
1004,5,Yamuna Nagar,Chhachrauli,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,500,820,600,18 Nov 2018
1005,6,Kangra,Kangra(Jaisinghpur),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,1400,1500,1450,26 Nov 2018
1006,7,Kangra,Palampur,Indian Colza(Sarson),Other,FAQ,1200,1400,1300,28 Nov 2018
1007,8,Kangra,Palampur,Indian Colza(Sarson),Other,FAQ,1400,1500,1450,26 Nov 2018
1008,9,Kangra,Palampur,Indian Colza(Sarson),Other,FAQ,1400,1500,1450,24 Nov 2018
1009,10,Kangra,Palampur,Indian Colza(Sarson),Other,FAQ,1400,1500,1450,23 Nov 2018
1010,11,Kangra,Palampur,Indian Colza(Sarson),Other,FAQ,1400,1500,1450,21 Nov 2018
1011,12,Mohali,Banur,Indian Colza(Sarson),Other,FAQ,500,700,600,27 Nov 2018
1012,13,Mohali,Banur,Indian Colza(Sarson),Other,FAQ,500,700,600,26 Nov 2018
1013,14,Mohali,Banur,Indian Colza(Sarson),Other,FAQ,500,700,600,25 Nov 2018
1014,15,Mohali,Banur,Indian Colza(Sarson),Other,FAQ,500,700,600,24 Nov 2018
1015,16,Mohali,Banur,Indian Colza(Sarson),Other,FAQ,500,700,600,23 Nov 2018
1016,17,Mohali,Banur,Indian Colza(Sarson),Other,FAQ,500,700,600,21 Nov 2018
1017,18,Mohali,Banur,Indian Colza(Sarson),Other,FAQ,500,800,700,20 Nov 2018
1018,19,Mohali,Banur,Indian Colza(Sarson),Other,FAQ,500,700,600,19 Nov 2018
1019,20,Mohali,Banur (Kheragaju),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,400,600,500,30 Nov 2018
1020,21,Mohali,Banur (Kheragaju),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,400,600,500,29 Nov 2018
1021,22,Mohali,Banur (Kheragaju),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,400,600,500,28 Nov 2018
1022,23,Mohali,Banur (Kheragaju),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,400,600,500,27 Nov 2018
1023,24,Mohali,Banur (Kheragaju),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,400,600,500,26 Nov 2018
1024,25,Mohali,Banur (Kheragaju),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,400,600,500,25 Nov 2018
1025,26,Mohali,Banur (Kheragaju),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,400,600,500,24 Nov 2018
1026,27,Mohali,Banur (Kheragaju),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,400,600,500,23 Nov 2018
1027,28,Mohali,Banur (Kheragaju),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,400,600,500,22 Nov 2018
1028,29,Mohali,Banur (Kheragaju),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,400,600,500,21 Nov 2018
1029,30,Mohali,Banur (Kheragaju),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,400,600,500,20 Nov 2018
1030,31,Mohali,Banur (Kheragaju),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,400,600,500,19 Nov 2018
1031,32,Mohali,Banur (Kheragaju),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,400,600,500,18 Nov 2018
1032,33,Mohali,Banur (Kheragaju),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,400,600,500,17 Nov 2018
1033,34,kapurthala,Bhulath,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,500,700,700,02 Dec 2018
1034,35,kapurthala,Bhulath,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,500,700,600,01 Dec 2018
1035,36,kapurthala,Bhulath,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,400,600,600,30 Nov 2018
1036,37,kapurthala,Bhulath,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,500,600,600,29 Nov 2018
1037,38,kapurthala,Bhulath,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,500,700,600,28 Nov 2018
1038,39,kapurthala,Bhulath,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,400,700,600,27 Nov 2018
1039,40,kapurthala,Bhulath,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,500,600,600,26 Nov 2018
1040,41,kapurthala,Bhulath,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,500,700,600,25 Nov 2018
1041,42,kapurthala,Bhulath,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,400,700,600,24 Nov 2018
1042,43,kapurthala,Bhulath,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,400,700,600,23 Nov 2018
1043,44,kapurthala,Bhulath,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,700,900,800,22 Nov 2018
1044,45,kapurthala,Bhulath,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,500,800,700,21 Nov 2018
1045,46,kapurthala,Bhulath,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,500,800,600,20 Nov 2018
1046,47,kapurthala,Bhulath,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,400,700,700,19 Nov 2018
1047,48,kapurthala,Bhulath,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,500,800,700,18 Nov 2018
1048,49,kapurthala,Bhulath (Ibrahimaaaaval),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,500,700,600,02 Dec 2018
1049,50,kapurthala,Bhulath (Ibrahimaaaaval),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,500,700,600,01 Dec 2018
1050,1,Yamuna Nagar,Chhachrauli,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,500,800,550,18 Dec 2018
1051,2,Yamuna Nagar,Chhachrauli,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,500,700,660,17 Dec 2018
1052,3,Yamuna Nagar,Chhachrauli,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,500,800,550,16 Dec 2018
1053,4,Yamuna Nagar,Chhachrauli,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,600,800,600,13 Dec 2018
1054,5,Kangra,Palampur,Indian Colza(Sarson),Other,FAQ,1100,1300,1200,17 Dec 2018
1055,6,Kangra,Palampur,Indian Colza(Sarson),Other,FAQ,1200,1400,1300,11 Dec 2018
1056,7,Kangra,Palampur,Indian Colza(Sarson),Other,FAQ,1200,1300,1250,06 Dec 2018
1057,8,Mohali,Banur,Indian Colza(Sarson),Other,FAQ,500,700,600,18 Dec 2018
1058,9,Mohali,Banur,Indian Colza(Sarson),Other,FAQ,500,700,600,17 Dec 2018
1059,10,Mohali,Banur,Indian Colza(Sarson),Other,FAQ,500,700,600,16 Dec 2018
1060,11,Mohali,Banur,Indian Colza(Sarson),Other,FAQ,500,700,600,15 Dec 2018
1061,12,Mohali,Banur,Indian Colza(Sarson),Other,FAQ,500,700,600,14 Dec 2018
1062,13,Mohali,Banur,Indian Colza(Sarson),Other,FAQ,500,700,600,13 Dec 2018
1063,14,Mohali,Banur,Indian Colza(Sarson),Other,FAQ,500,700,600,12 Dec 2018
1064,15,Mohali,Banur,Indian Colza(Sarson),Other,FAQ,600,1000,800,11 Dec 2018
1065,16,Mohali,Banur,Indian Colza(Sarson),Other,FAQ,600,1000,800,10 Dec 2018
1066,17,Mohali,Banur,Indian Colza(Sarson),Other,FAQ,600,1000,800,09 Dec 2018
1067,18,Mohali,Banur (Kheragaju),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,600,800,700,18 Dec 2018
1068,19,Mohali,Banur (Kheragaju),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,600,800,700,17 Dec 2018
1069,20,Mohali,Banur (Kheragaju),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,600,800,700,16 Dec 2018
1070,21,Mohali,Banur (Kheragaju),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,600,800,700,15 Dec 2018
1071,22,Mohali,Banur (Kheragaju),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,600,800,700,14 Dec 2018
1072,23,Mohali,Banur (Kheragaju),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,600,800,700,13 Dec 2018
1073,24,Mohali,Banur (Kheragaju),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,600,800,700,12 Dec 2018
1074,25,Mohali,Banur (Kheragaju),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,600,1000,800,11 Dec 2018
1075,26,Mohali,Banur (Kheragaju),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,600,1000,800,10 Dec 2018
1076,27,Mohali,Banur (Kheragaju),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,600,1000,800,09 Dec 2018
1077,28,Mohali,Banur (Kheragaju),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,400,600,500,08 Dec 2018
1078,29,Mohali,Banur (Kheragaju),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,400,600,500,07 Dec 2018
1079,30,Mohali,Banur (Kheragaju),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,400,600,500,06 Dec 2018
1080,31,Mohali,Banur (Kheragaju),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,400,600,500,05 Dec 2018
1081,32,Mohali,Banur (Kheragaju),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,400,600,500,04 Dec 2018
1082,33,kapurthala,Bhulath,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,400,700,500,09 Dec 2018
1083,34,kapurthala,Bhulath,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,600,800,700,08 Dec 2018
1084,35,kapurthala,Bhulath,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,500,800,700,04 Dec 2018
1085,36,kapurthala,Bhulath (Nadala),Indian Colza(Sarson),Indian Colza(Sarson),FAQ,400,600,600,09 Dec 2018
1086,37,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,400,600,500,18 Dec 2018
1087,38,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,500,700,600,17 Dec 2018
1088,39,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,500,700,600,16 Dec 2018
1089,40,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,500,700,600,15 Dec 2018
1090,41,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,400,600,500,14 Dec 2018
1091,42,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,500,700,600,13 Dec 2018
1092,43,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,400,600,500,12 Dec 2018
1093,44,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,400,600,500,11 Dec 2018
1094,45,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,500,700,600,10 Dec 2018
1095,46,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,500,700,600,08 Dec 2018
1096,47,Barnala,Dhanaula,Indian Colza(Sarson),Indian Colza(Sarson),FAQ,400,600,500,07 Dec 2018
